timestamp,ch_1_eeg_value,ch_2_eeg_value,ch_3_eeg_value,ch_4_eeg_value,ch_5_eeg_value
203505.26416154465,1.2538673266480196,-0.17664979783271406,0.1718091001189896,0.9867371193878659,4.894018101455854
203505.26545609348,-0.24981864946448165,3.680194911280619,1.0041677348301274,4.580709049791631,68.78717922821109
203505.2667506423,-0.4570299971057291,5.899738479923151,1.3219211820415837,7.799567967569973,96.11023775126077
203505.26804519113,1.0763197463511895,5.7760667623135875,0.9793481356955923,10.418043954220424,82.84891978177015
203505.26933973996,3.89863136636272,3.846999955363101,0.2448849442262073,12.389469216286933,61.36252688343559
203505.27063428878,7.113647435408139,1.4419080708895367,-0.5008354648995734,13.5729814157908,75.4383493319512
203505.2719288376,9.58813160793167,-0.15477654666397322,-1.0948447697122294,13.342373751974351,147.9978712672135
203505.27322338644,10.158620821117369,-0.35915321695492536,-1.58395764285273,10.843609387733139,260.96181737651057
203505.27451793526,8.335979917831686,0.6020788665238926,-1.896519463600524,6.0739776283430595,357.02937785218535
203505.2758124841,4.9041947287015715,2.0795355463631586,-1.6348772423206377,0.6074432694561746,367.7458419337764
203505.27710703292,1.400345337446589,3.470857284663829,-0.3484763093384422,-3.2357949467751355,258.7077186117775
203505.27840158175,-1.1633359040220264,4.349633084771602,1.9080815617062548,-4.202313647186373,60.481667091100405
203505.43249544324,-2.8712744809296624,4.277382590584118,4.312661222826906,-3.0387189090410494,-145.79333668722825
203505.44610384997,-4.272537738574378,2.7648889728498296,5.659749027229434,-1.6568266054612601,-280.73331408702074
203505.4597122567,-5.556995697715661,-0.2957958598975024,5.151688019447636,-1.522945275677152,-312.27078449979217
203505.47332066344,-6.409334983803143,-4.053062848101123,2.9794050274338764,-2.7321764007575964,-259.6987920685187
203505.48692907018,-6.318771425342749,-6.697261488943097,0.22462851985656793,-4.242508913272129,-165.52195387538708
203505.5005374769,-4.976914669052767,-6.4016328305901675,-1.8549506085320202,-4.855068233418995,-68.55222611954565
203505.51414588364,-2.8281981165280303,-2.709231219639338,-2.630374673585227,-4.272543441109889,5.106895614880642
203505.52775429038,-1.408993073352764,2.710562189899776,-2.4222467759157302,-3.482703180183502,41.68259718330998
203505.5413626971,-2.576036726017657,6.769009587742882,-2.133421327312814,-3.983112325538451,40.0119135701122
203505.55497110385,-6.776955433570512,6.919425558125259,-2.487082301638023,-6.378855630708737,10.181632959316223
203505.56857951058,-12.122132633692672,3.0191518469635303,-3.451224905665067,-9.709156597945796,-33.147666135875824
203505.58218791732,-15.506841085958548,-2.453697716217791,-4.291897899410334,-12.172111949489498,-77.56415148757937
203505.59579632405,-14.683021114995721,-6.160760676030307,-4.191064471303961,-12.354299082078082,-113.74358856182796
203505.60940473079,-9.263715459668601,-6.290932197322377,-2.893098542707616,-9.708920699933099,-132.74418858256644
203505.62301313752,-0.3475047611977022,-3.6599722044376253,-0.8627121539225815,-4.303547524951594,-125.26845418626677
203505.63662154425,9.997240371252188,-0.7235210546465268,1.074186366210906,3.1994330675781955,-83.1130279757999
203505.650229951,18.93405015062295,0.5183391849055389,2.2184697612650703,11.152113339119639,-2.073343037712341
203505.66383835772,23.589316521664124,-0.1113891901747951,2.2817191605385485,17.09386448560041,110.42652916991378
203505.67744676446,22.503554204966086,-1.356631573832046,1.4462922781140743,19.006305596510003,225.39929391830782
203505.6910551712,16.551564193266064,-2.0140321233108223,0.31149379675352334,16.65394968491693,295.2214300629365
203505.42105230922,8.434405761809813,-1.9482378473664075,-0.281579597487084,11.683758603139223,279.4299289161915
203505.42118240078,1.4111002467193066,-1.8054367580770914,0.36933821364620356,6.488923889344582,176.2778655621499
203505.42131249234,-1.8411318352976225,-2.0348748625932958,2.3169046769266157,2.931734405153937,28.724410134343238
203505.4214425839,-0.31564897685192267,-2.3764590378432304,4.673164526714905,1.6669447582812942,-103.06748126323048
203505.42157267546,4.400449432280236,-2.2232620289089065,5.941474912122864,2.0799530967813773,-176.81787624180754
203505.42170276702,8.595633376846086,-1.2812029092282964,4.959619446104606,2.7852327666883037,-182.47813677338
203505.42183285858,8.85027890492812,0.19872989497334317,1.8082004590471294,2.575278136667068,-133.89263448110736
203505.42196295015,4.5624127711345395,1.7265939444768397,-2.110819565376429,1.1886604268233414,-54.601970666966736
203505.4220930417,-1.8703201941171312,2.9852507760362834,-4.9502147809923835,-0.766423698361201,30.024876739287194
203505.42222313327,-7.230690155528251,3.940106512007025,-5.525220892239295,-2.4990618033725784,94.84724546989351
203505.42235322483,-9.753105465654174,4.6410250033388305,-3.823380705786939,-3.5392069189181146,117.982054071102
203505.4224833164,-9.782471570384752,5.019198862285149,-0.7538899623123938,-3.8458011829995034,89.91026765437398
203505.42261340795,-9.043338882845179,4.92083837552376,2.416825777482759,-3.87979465746621,24.642252522229754
203505.4227434995,-9.428887047031159,4.3128171656648275,4.523487249212239,-4.586013597009844,-41.53387790550906
203505.42287359107,-11.84850017623981,3.4133342646977987,4.80457597816884,-6.840965841976386,-72.95238475602157
203505.42300368263,-15.676999828526858,2.619804183065386,3.1385857470655347,-10.630667352449764,-63.7274383080412
203505.4231337742,-19.342057063527687,2.3101487188437657,0.15004589424006332,-14.935276697072078,-42.44774471835608
203505.42326386576,-21.572429829232252,2.6367933768182534,-2.9687891308833123,-18.542742931154088,-42.67906355072557
203505.42339395732,-21.91793220753253,3.385393751199899,-4.933031445401572,-20.742031788058412,-67.51524186404927
203505.42352404888,-20.084393229840835,3.984286954448369,-4.937974288109436,-21.1103415135866,-85.05845607355147
203505.46524617358,-15.383242950469393,3.737323241249562,-3.0476805848449366,-19.064513966264453,-59.49069990409935
203505.46857545944,-7.48948377235469,2.1940500384840798,-0.20616035879962358,-14.177518499271509,12.960763135955636
203505.4719047453,2.307895719321438,-0.574055997278479,2.158614976273992,-6.968314000466555,95.79933758114232
203505.47523403115,11.207355515379238,-3.9469587554449097,2.817643897749325,1.001414849121517,137.64215724336572
203505.478563317,16.761363207113334,-6.950776877156337,1.4222897915737969,8.108036463990546,110.29794834902226
203505.48189260287,18.913385796167045,-8.601549418158651,-1.250545211163224,13.86033385566357,30.361957844250963
203505.48522188872,20.293158371755737,-8.36544678685711,-3.776360511849561,19.186580041866268,-52.50281826685167
203505.48855117458,24.225491332825094,-6.583078751335861,-5.025199355136614,25.413264221194,-92.01704940376709
203505.49188046044,31.662905394417006,-4.5057376452903455,-4.840719957420777,32.55716912218501,-77.09394668460364
203505.4952097463,39.40362247630586,-3.6868647834868646,-3.9221950424647085,38.3442222532528,-33.160100259555655
203505.49853903215,41.60599353063105,-4.96342804105677,-3.089788147550832,39.20504956956963,5.290984119995915
203505.501868318,34.15924183475913,-7.748293483045277,-2.595746449440854,32.92958716963639,23.875083456443345
203505.50519760387,18.450758517293036,-10.29636632079637,-1.9835624551829436,20.82029723814401,34.27225715111761
203505.50852688972,0.9185825686127705,-10.859988990854836,-0.5089680286541366,7.22192390590854,56.25663042931513
203505.51185617558,-11.434426979446405,-8.80697427441298,2.2202831288622358,-3.347848598807576,94.60447406986724
203505.51518546144,-15.5457192167042,-4.7809595093946,5.828505052333731,-9.008941110167669,129.71063082075605
203505.5185147473,-13.285412443589216,0.03620189833450245,9.293217861250394,-11.104236702153663,128.72050896760254
203505.52184403315,-9.17759183183793,4.662646446438442,11.554741936925193,-12.561172651134228,70.19784884424263
203505.525173319,-7.4060020832815,8.439088195263057,12.142260805572926,-15.572577978136037,-35.56336030249861
203505.52850260487,-9.812725358021837,10.806110323029646,11.265308618957333,-20.06006264334036,-148.3207844833392
203505.54436311199,-15.231464903751661,11.308432196577934,9.288299058483414,-23.684354221342854,-222.19766622245473
203505.54822470067,-20.387775841189985,9.932024848077742,6.161231146062448,-23.5501744863901,-232.12144634076134
203505.55208628936,-22.27629860380157,7.43668256340507,1.5517621736493181,-18.76501017760236,-181.6200451548517
203505.55594787805,-20.48779226372094,5.353803541404301,-4.244341019607303,-11.843371614170273,-92.62857578471619
203505.55980946674,-17.486217410488255,5.5021748294258535,-9.56442485407535,-7.269873582270474,6.612657612418858
203505.56367105542,-16.74641923649884,9.067428640583078,-11.976662936163827,-8.016484930373764,88.51666917624635
203505.5675326441,-20.609346340180757,15.614580347205145,-10.167666964756297,-13.0619258256584,134.75091456949963
203505.5713942328,-29.089516861741735,22.680605518074188,-5.5023723136567435,-18.150444537294504,146.00483289622625
203505.5752558215,-39.19922292445545,26.437387255802218,-1.5251922734176442,-18.932172398386847,138.4733863009361
203505.57911741018,-44.73049702414598,23.36253380168305,-1.4122949278131793,-13.756021888345646,124.10899970865795
203505.58297899886,-38.11214499554384,12.268863856521163,-5.384288648845998,-4.306280183924979,97.51571862794316
203505.58684058755,-15.242884806865819,-4.402302673728781,-10.388282703402396,5.800780475271957,48.718913794271415
203505.59070217624,19.50547475982598,-21.17627626047391,-12.502270869637364,13.295804161503801,-13.839432021641754
203505.59456376493,53.295500616788935,-32.24484251054115,-10.054527154040514,17.014254115759258,-61.57552469714061
203505.59842535362,72.00327903663946,-34.704292718965476,-4.715598578365686,18.000785180224728,-69.57540713427859
203505.6022869423,69.901234541142,-29.89000853679061,0.3313185571065324,17.968852084555436,-39.07431471082107
203505.606148531,53.32516775496736,-21.82480399260562,3.310357481803507,17.593829553384868,3.567876587796369
203505.61001011968,34.49397933808141,-14.3049211105295,5.050755867099778,16.24154396680967,27.006007632255738
203505.61387170837,21.496488236747588,-9.03873062441792,7.312649884103987,13.157885993731899,16.04192259883186
203505.61773329705,14.257622389548436,-5.833938551229091,9.911353236507157,8.695333488724845,-19.61496917459396
203505.621628115,8.77691280247845,-3.901915921381654,9.852081629381471,4.3886349864455765,-53.53139688082642
203505.6239381264,2.7076136782471476,-2.778783431588011,4.324023028291233,1.9671122951300548,-63.49794903296737
203505.6262481378,-3.755227074570951,-2.26287120164438,-4.395385830164538,2.1830855120884465,-50.36269140721727
203505.62855814918,-9.88057745111227,-1.9131784867202348,-7.38899202571762,4.27646931911831,-36.97093811415292
203505.63086816057,-15.015596810295488,-0.9323545825912318,4.875452706365058,6.450924236710871,-45.09657971032106
203505.63317817196,-18.111589769290468,1.3761323949949857,31.61104048517191,7.06101142695097,-71.32054508409007
203505.63548818335,-18.54945367428425,5.080922799062341,56.530761768195234,5.547918996666872,-86.84623298178768
203505.63779819474,-17.13840591271828,9.545120170876519,57.6337385326968,2.3306207720772014,-63.0038685461599
203505.64010820613,-14.931811058994384,13.801133329994896,26.12213882137033,-1.9787608040397757,1.7107967062237472
203505.64241821753,-11.65811316405222,17.012853417488383,-24.459770056832348,-6.866569285723969,77.34442871364055
203505.64472822892,-7.108629269550705,18.743027073909165,-68.8047935166511,-11.340871657711425,122.85581162654715
203505.6470382403,-3.7131801817079815,18.990729556369235,-87.86611652764543,-13.598285804761915,114.54808874246737
203505.6493482517,-5.300038857898524,18.072579470410734,-76.87166951543368,-12.078884417685002,63.69585623742086
203505.6516582631,-12.276227420466897,16.438143839014963,-42.3912227277548,-7.232296195320762,10.727521595415206
203505.65396827448,-19.54340536730929,14.52918821082129,1.861892313643038,-1.92557740244952,-4.69788571685651
203505.65627828587,-20.58283221625193,12.699367996403957,38.46635895403264,0.476126555680613,22.23503322336373
203505.65858829726,-13.283755774092587,11.027436685617843,53.41580355684098,-1.18741712790638,55.634781232682464
203505.66089830865,-1.3170178055791293,8.957933595128733,44.44470457264499,-4.9234425049747905,52.39034500247911
203505.66320832004,9.42693998003065,5.171792884318619,22.007123818360817,-7.321556909193578,4.387202327425928
203505.66551833143,14.94356464152492,-1.762595870864226,0.9220044129804972,-6.45908440662616,-53.861152405012405
203505.68304367014,14.429043897723679,-12.125874267841711,-9.624707712559736,-3.4790852879528176,-79.42536452795697
203505.68491443817,9.299280165037025,-24.230190407621606,-9.664788423368254,-1.4978015149703883,-60.518446125757976
203505.6867852062,2.009248450699943,-34.93525179463239,-4.829489655343953,-2.765885374510866,-22.075164767686797
203505.68865597423,-4.576271616265254,-41.130363841483685,-0.5171667965459326,-6.5430477653968735,4.580793478332939
203505.69052674226,-7.914207909505273,-40.9174678888399,1.3075726138998647,-9.533913150278424,13.678325060757809
203505.69239751028,-6.8203691742813835,-33.820283398813515,1.5743745572969425,-8.429176660998184,24.82093434893481
203505.6942682783,-2.0185622691993617,-20.639962752037324,1.7962787115999261,-2.3528601136461633,52.441769620137904
203505.69613904634,4.303649719485751,-3.731058295869497,2.3954784903313096,6.547419053781496,80.334148313098
203505.69800981437,9.494617883537877,12.8090215651844,2.6688068240085405,14.406333081947295,72.18882427469809
203505.6998805824,11.477792301362106,24.25871229772299,1.8634474487222992,17.78088994176609,9.648888034141388
203505.70175135043,9.686643144845776,27.636205899859004,0.17997260821014394,15.492920348953055,-81.99849046026837
203505.70362211845,5.464360173640709,23.48973750942421,-1.2054904260159558,9.229616039838634,-148.09325169891292
203505.70549288648,1.318097863490477,15.459058742779971,-1.1581413916435854,2.392200605795936,-145.0880901895251
203505.7073636545,-0.5156484950981449,7.902023028820812,0.23340254814495387,-2.140620561643082,-70.91812511177046
203505.70923442254,1.2362919971477213,3.431798128535956,1.4848582997146502,-3.568321508624914,34.7553629713377
203505.71110519057,7.255735985974618,2.039530773172052,0.9262003477570816,-2.841840809682546,113.95813639039626
203505.7129759586,17.491579503812694,2.090706452734834,-1.6804285890821788,-1.179952855064886,122.74564343393854
203505.71484672662,29.49740748156961,2.1060298668328854,-4.639747479415747,0.8703392873380328,58.28320582635349
203505.71671749465,37.211426025224085,1.8282537567985293,-5.529319562938412,3.1783830956335617,-37.48936444302653
203505.71858826268,33.34343782435401,1.8835844309741083,-3.126354774146589,5.3551017726143,-107.58652514998622
203505.7193405304,15.263013820094066,2.6582300072954443,1.59612109258714,6.5463810939287255,-122.69149912342496
203505.7218959642,-10.60378114825294,3.6236834587707927,6.1692774963641694,5.846995204653985,-97.36897274995447
203505.724451398,-31.538633094775935,3.743362238129286,8.279646662741367,3.00781871389195,-65.12035350258384
203505.72700683182,-38.03134474671918,2.4855901824850415,6.989885011888103,-1.0924477936962749,-40.84989383163774
203505.72956226562,-31.72888205115131,0.4361402424852879,2.858567413253955,-4.776337268842256,-9.073286339394391
203505.73211769943,-23.402465204135794,-1.0781073223583193,-2.6232404621519523,-6.665327252082338,54.13038191635135
203505.73467313324,-22.569462171310207,-1.0517207967921802,-7.579595431113989,-6.582339436756243,148.95492608531694
203505.73722856704,-29.607686066102566,0.33384570284870657,-10.151023637178492,-5.358794481399918,238.5374870588686
203505.73978400085,-37.615002384469825,1.7387490052423917,-9.074436719764867,-3.901814294002455,268.0405607368087
203505.74233943466,-39.67181208137176,1.5636015369562386,-4.473452943569728,-2.6491957556192456,205.2540151463989
203505.74489486846,-32.987556168226234,-0.9267690791676968,1.6974910700183912,-1.775793668556531,70.11680330393716
203505.74745030227,-18.20644394158875,-5.024042416286988,6.18303562834355,-1.4614524047819673,-76.32505823456758
203505.75000573607,1.8798892566809562,-8.941039435112696,5.97539484481814,-1.7253246407373088,-176.38029482783824
203505.75256116988,22.28026727322058,-10.881981732152685,0.18547657956813546,-2.2429333187864686,-211.3442036112206
203505.7551166037,36.801236442310824,-10.08961524841783,-8.885661826245316,-2.6214111864842957,-196.83892067599066
203505.7576720375,41.547556478403855,-7.213787891921996,-16.46839355163868,-2.77572861528505,-152.69432283101304
203505.7602274713,38.27268405006362,-3.9065089482243414,-18.014065567661746,-2.800897681139501,-86.56412488161388
203505.7627829051,33.615545880760855,-2.0064657224065297,-12.627514516782652,-2.565546563847121,-4.877918810395935
203505.7653383389,33.637315848822716,-2.6675210578503563,-4.7411142586316295,-1.7751185221718488,72.8251706580245
203505.76789377272,37.97617939337351,-5.628697792795014,-1.7047640629214242,-0.49935082985840457,120.13923860410969
203505.8145894491,39.35891615362284,-8.952570705878191,-7.557390066969072,0.7024621705933084,122.8997990549725
203505.81889232155,29.897747048823124,-9.741650999122827,-17.13828861972652,1.4406099843414146,87.16413902274121
203505.823195194,9.016627843988084,-5.888629134546497,-16.423635428434626,2.1402785584811133,29.941315644312745
203505.82749806647,-14.527483076107192,2.1748802522875734,8.471761880083246,3.7417584146347176,-32.23805485456664
203505.83180093893,-29.120607889240247,11.302133204944415,58.464273864138995,6.638889570069406,-85.55031108155909
203505.8361038114,-29.598654789448947,17.517765797227053,114.71480972230151,9.918605860457413,-115.98815017779671
203505.84040668386,-20.5626461258334,18.561076223984806,145.01325021994495,11.656011760909617,-108.90010713281231
203505.84470955632,-11.14971673806893,15.046448049741741,121.32008607748142,10.131012042590374,-53.917554542937005
203505.84901242878,-7.7651407822410246,9.57690622318648,38.4649453723014,5.221417712347624,43.246488296834706
203505.85331530124,-11.862993125877052,4.9276228554767885,-77.27834093426564,-1.0282908202266905,147.7600169889763
203505.8576181737,-21.797720738823955,2.742668016755717,-176.50673129442603,-5.450753945734117,201.248055950047
203505.86192104616,-33.421358905068594,3.1683526504591795,-210.8985940496241,-6.034618689559065,159.056935593726
203505.86622391862,-39.461778410796846,5.021892586216442,-162.10819486069084,-3.571534840133678,33.93272008601148
203505.87052679108,-32.610315538331704,6.26441775159721,-56.23684883045406,-0.9302556589856262,-102.58157049667524
203505.87482966355,-12.277160961365118,4.935608123912042,50.1868789701613,-0.46905672423040934,-173.5579921861205
203505.879132536,12.470135339056315,0.3633520900978336,106.08849677823544,-2.084329100927189,-156.54263259940745
203505.88343540847,28.81133723874962,-6.21097259346429,97.21053676044988,-3.7183660537778853,-92.35270768260463
203505.88773828093,29.943432711858296,-12.285607144966622,49.12517977062013,-3.63228066678301,-39.796570481722
203505.8920411534,19.390286404264742,-15.617933580294775,2.4854703864835233,-2.1809762081032527,-24.99282693708097
203505.89634402585,6.722927774605007,-15.412686302186646,-16.631872249900784,-1.4864316347853874,-29.177833732207763
203505.8724795382,-0.11638485948446531,-12.428900046648772,-8.782540465713863,-3.307520989727627,-15.200530391246264
203505.87383307543,0.7802181420523895,-8.286105559854045,8.259949661932765,-7.003191141014786,38.185505139172
203505.87518661265,6.046300944384408,-4.643494835523514,17.401062708652155,-9.613721899115433,120.3558260650103
203505.87654014988,10.486319719479962,-2.5510314688417584,13.545390892589367,-8.304250963573327,195.0543072161921
203505.8778936871,10.361720941691058,-1.9990011939143855,2.8309596476432226,-3.027011469710522,219.7693778237983
